;Title;Date;Authors;Tags;NLP Keywords;Url
1385;Russia 'will pay heavy price' if Putin launches invasion of Ukraine, says Biden;Thursday 20 January 2022 18:39, UK;[];['ukraine'];['plotting', 'putin', 'heavy', 'west', 'world', 'invasion', 'pay', 'biden', 'price', 'sweeping', 'launches', 'provocations', 'russia', 'ukraine'];https://web.archive.org/web/20220120214432/http://news.sky.com/video/russia-will-pay-heavy-price-if-putin-launches-invasion-of-ukraine-says-biden-12521171
1386;The Daily Climate Show: Manchester clean air zone plans put on hold;Thursday 20 January 2022 22:11, UK;[];['daily climate show'];['comes', 'climate', 'zone', 'clean', 'row', 'air', 'todays', 'tahiti', 'penguins', 'daily', 'discovered', 'hold', 'manchester', 'coral', 'plans', 'reef'];https://web.archive.org/web/20220120214432/http://news.sky.com/video/the-daily-climate-show-manchester-clean-air-zone-plans-put-on-hold-12521251
1387;Clean Air Zone: Greater Manchester leaders urging government to pause parts of plan amid claims it 'penalises people for working';Thursday 20 January 2022 21:27, UK;['katerina vittozzi', '@kvittozzi'];['manchester', 'pollution'];['zone', 'parts', 'leaders', 'plan', 'working', 'air', 'clean', 'sky', 'pause', 'hutchinson', 'shows', 'greater', 'businesses', 'told', 'manchester', 'urging', 'penalises'];https://web.archive.org/web/20220120214432/http://news.sky.com/story/clean-air-zone-greater-manchester-leaders-urging-government-to-pause-parts-of-plan-amid-claims-it-penalises-people-for-working-12521272
1388;Prince William says 'it gets easier' as he comforts grieving 11-year-old boy who lost his mother aged 28;Thursday 20 January 2022 22:21, UK;[];['duchess of cambridge', 'prince william'];['royal', 'greatgrandmother', 'boy', 'comforts', 'prince', 'gets', 'deacon', 'william', 'aged', 'easier', 'lost', 'burnley', 'support', 'mick', 'mother', 'kate', 'visit', 'grieving'];https://web.archive.org/web/20220120220143/http://news.sky.com/story/prince-william-says-it-gets-easier-as-he-comforts-11-year-old-boy-who-is-grieving-his-mother-12521290
1389;Cost of living crisis lies in wait for Boris Johnson as he fights to save his job;Thursday 20 January 2022 22:42, UK;['beth rigby', '@bethrigby'];[];['boris', 'cost', 'real', 'bills', 'lies', 'fights', 'crisis', 'save', 'prime', 'rise', 'job', 'scandal', 'party', 'told', 'wait', 'living', 'halfon', 'johnson'];https://web.archive.org/web/20220120231516/https://news.sky.com/story/cost-of-living-crisis-lies-in-wait-for-boris-johnson-as-he-fights-to-save-his-job-12521325
1390;Prince William says 'it gets easier' as he comforts grieving 11-year-old boy who lost his mother last year;Thursday 20 January 2022 23:07, UK;[];['duchess of cambridge', 'prince william'];['royal', 'greatgrandmother', 'boy', 'comforts', 'prince', 'gets', 'deacon', 'william', 'easier', 'lost', 'burnley', 'support', 'mick', '11yearold', 'mother', 'kate', 'visit', 'grieving'];https://web.archive.org/web/20220120231516/https://news.sky.com/story/prince-william-says-it-gets-easier-as-he-comforts-grieving-11-year-old-boy-who-lost-his-mother-aged-28-12521290
1391;COVID-19: Crowds will return to outdoor sports events in Wales as restrictions eased;Thursday 20 January 2022 22:02, UK;['alan mcguinness', '@alan_mcguinness'];['covid-19', 'coronavirus', 'wales'];['video', 'covid19', 'covid', 'measures', 'zero', 'level', 'alert', 'restrictions', 'player', 'eased', 'return', 'crowds', 'events', 'wales', 'outdoor'];https://web.archive.org/web/20220120231516/https://news.sky.com/story/covid-19-crowds-will-return-to-outdoor-sports-events-in-wales-as-restrictions-eased-12521301
1392;US Capitol riot: Ivanka Trump interview requested by committee investigating insurrection;Thursday 20 January 2022 22:56, UK;[];['ivanka trump', 'us capitol riots'];['capitol', 'riot', 'ivanka', 'trump', 'mr', 'house', 'white', 'insurrection', 'president', 'violence', 'committee', 'ask', 'investigating', 'requested', 'interview'];https://web.archive.org/web/20220120231516/https://news.sky.com/story/us-capitol-riot-ivanka-trump-interview-requested-by-committee-investigating-insurrection-12521340
1393;'I know how you feel': Prince William comforts 11-year-old boy who lost his mother aged 28;Thursday 20 January 2022 22:25, UK;[];['prince william', 'royal family'];['street', 'boy', 'comforts', 'prince', 'spent', 'know', 'william', 'aged', 'schoolboy', 'visit', 'lost', 'feel', 'minutes', 'talking', 'mother', '28'];https://web.archive.org/web/20220120231516/https://news.sky.com/video/i-know-how-you-feel-prince-william-comforts-boy-who-lost-his-mother-12521299
1394;COVID-19: Decision to lift Plan B rules is 'disaster' for healthcare which is 'at proper low' - NHS doctor;Thursday 20 January 2022 23:29, UK;[];['covid-19'];['nhs', 'healthcare', 'proper', 'video', 'decision', 'uk', 'measures', 'plan', 'lift', 'low', 'rules', 'playernhs', 'saying', 'hit', 'lifting', 'disaster', 'doctor'];https://web.archive.org/web/20220120231516/https://news.sky.com/video/covid-19-decision-to-lift-plan-b-rules-is-disaster-for-healthcare-which-is-at-proper-low-nhs-doctor-12521365
1395;Adele in tears as she is forced to reschedule Las Vegas residency;Thursday 20 January 2022 23:48, UK;[];['adele'];['youbut', 'upset', 'absolutely', 'las', 'tears', 'weekend', 'sorry', 'week', 'reschedule', 'forced', 'vegas', 'residency', 'adele', 'weve', 'im', 'gutted'];https://web.archive.org/web/20220121010230/https://news.sky.com/story/adele-in-tears-as-she-is-forced-to-reschedule-las-vegas-residency-12521370
1396;Downing Street parties: Sue Gray's report could call time on Boris Johnson's leadership as Number 10 'nervous' of damaging evidence;Friday 21 January 2022 03:14, UK;['jon craig', '@joncraig'];['boris johnson', 'conservatives', 'downing street parties'];['email', 'street', 'evidence', 'mps', 'prime', 'mr', 'report', 'number', 'ms', 'nervous', 'grays', 'johnsons', 'sue', 'downing', 'parties', 'leadership', 'johnson'];https://web.archive.org/web/20220121043505/https://news.sky.com/story/downing-street-parties-sue-grays-report-could-call-time-on-boris-johnsons-leadership-as-number-10-nervous-of-damaging-evidence-12521377
1397;Net zero targets could cause more unrest and division than Brexit, Tory MP warns;Friday 21 January 2022 05:03, UK;['hannah thomas-peter', '@hannahtpsky'];['net zero', 'climate change', 'global warming'];['targets', 'mp', 'tory', 'cost', 'zero', 'sky', 'brexit', 'cause', 'hit', 'going', 'costs', 'support', 'unrest', 'party', 'net', 'warns', 'living', 'division'];https://web.archive.org/web/20220121043505/https://news.sky.com/story/net-zero-targets-could-cause-more-unrest-and-division-than-brexit-tory-mp-warns-12520837
1398;'Croydon - this has to stop': Community unites to rid itself of being 'London's knife crime capital';Friday 21 January 2022 07:21, UK;[];['knife crime', 'metropolitan police', 'croydon'];['community', 'jermaine', 'croydon', 'stop', 'jay', 'youth', 'knife', 'young', 'capital', 'rid', 'londons', 'going', 'crime', 'unites', 'stabbed', 'death', 'life'];https://web.archive.org/web/20220121043505/https://news.sky.com/story/croydon-this-has-to-stop-community-unites-to-rid-itself-of-being-londons-knife-crime-capital-12521069
1399;Britishvolt gigafactory given £100m in taxpayer funding to help power electric car future;Friday 21 January 2022 03:53, UK;['paul kelso', '@pkelso'];[];['power', 'investment', 'electric', 'uk', 'capacity', 'help', 'given', 'funding', 'gigafactory', 'britishvolt', 'car', 'taxpayer', 'production', 'factory', 'supply', 'future', 'battery', 'vehicles'];https://web.archive.org/web/20220121043505/https://news.sky.com/story/britishvolt-gigafactory-given-100m-in-taxpayer-funding-to-help-power-electric-car-future-12521139
1400;Dog rescued after getting stuck in 22ft mountain crevice for 34 hours;Friday 21 January 2022 04:24, UK;[];['animals', 'wales', 'dogs'];['22ft', 'facebook', '34', 'dog', 'help', 'hours', 'thanked', 'teams', 'save', 'owner', 'rescue', 'mountain', 'reggie', 'stuck', 'local', 'getting', 'crevice', 'rescued'];https://web.archive.org/web/20220121043505/https://news.sky.com/story/dog-rescued-after-getting-stuck-in-22ft-mountain-crevice-for-34-hours-12521359
1401;Tearful Adele apologises to fans for postponing Las Vegas residency;Thursday 20 January 2022 23:49, UK;[];['adele'];['apologises', 'tearful', 'postponing', 'fans', 'residencyweekends', 'worldfamous', 'las', 'perform', 'vegas', 'residency', 'adele', 'singer', 'theatre'];https://web.archive.org/web/20220121043505/https://news.sky.com/video/tearful-adele-apologises-to-fans-for-postponing-las-vegas-residency-12521372
1402;Pension scandal: Long-term underpayment of thousands is a 'shameful shambles', says group of MPs;Friday 21 January 2022 04:02, UK;[];['pensions'];['underpaid', 'state', 'pension', 'group', 'longterm', 'department', 'thousands', 'mps', 'dwp', 'errors', 'pac', 'shameful', 'scandal', 'underpayments', 'pensioners', 'underpayment', 'shambles'];https://web.archive.org/web/20220121043505/https://news.sky.com/story/pension-scandal-long-term-underpayment-of-thousands-is-a-shameful-shambles-says-group-of-mps-12520971
1403;'Bionic' gran is first in UK to use 'revolutionary' microchip that could help her see properly again;Friday 21 January 2022 03:59, UK;[];[];['video', 'uk', 'eye', 'microchip', 'bionic', 'moorfields', 'help', 'computer', 'properly', 'revolutionary', 'hospital', 'dry', 'chip', 'gran', 'glasses', 'implant'];https://web.archive.org/web/20220121043505/https://news.sky.com/story/bionic-gran-is-first-in-uk-to-use-revolutionary-microchip-that-could-help-her-see-properly-again-12521199
1404;Tinder charges more for young gays, lesbians and over-30s, claims Which?;Friday 21 January 2022 03:58, UK;[];['online dating'];['paid', '30', 'lesbians', 'charges', 'equality', 'over30s', 'average', 'young', 'gays', 'claims', 'users', 'price', 'offer', 'discrimination', 'difference', 'tinder'];https://web.archive.org/web/20220121043505/https://news.sky.com/story/tinder-charges-more-for-young-gays-lesbians-and-over-30s-claims-which-12521152
1405;Oscar winner Reese Witherspoon will become next megastar to read a CBeebies bedtime story;Friday 21 January 2022 04:19, UK;[];['reese witherspoon', 'bbc'];['read', 'role', 'little', 'star', 'look', 'witherspoon', 'world', 'cbeebies', 'reading', 'bedtime', 'megastar', 'million', 'oscar', 'winner', 'reese'];https://web.archive.org/web/20220121043505/https://news.sky.com/story/oscar-winner-reese-witherspoon-will-become-next-megastar-to-read-a-cbeebies-bedtime-story-12520941
1406;COVID-19: Which coronavirus restrictions are changing in the UK and the Republic of Ireland?;Friday 21 January 2022 03:48, UK;['amar mehta', '@amarjournalist_'];['covid-19', 'coronavirus', 'northern ireland', 'republic of ireland', 'scotland', 'united kingdom', 'wales', 'england'];['video', 'covid19', 'uk', 'browser', 'plan', 'republic', 'ireland', 'rules', 'player', 'restrictions', 'changing', 'chrome', 'accessible', 'longer', 'coronavirus', 'public'];https://web.archive.org/web/20220121044253/https://news.sky.com/story/covid-19-which-coronavirus-restrictions-are-changing-in-the-uk-and-the-republic-of-ireland-12521379
1407;Manchester disunited: A city's battle for clean air;Friday 21 January 2022 05:15, UK;[];['daily climate show', 'podcasts', 'climate change'];['pollution', 'health', 'clean', 'zone', 'disunited', 'air', 'citys', 'climatecast', 'cities', 'jones', 'battle', 'manchester', 'katerina'];https://web.archive.org/web/20220121060316/https://news.sky.com/story/manchester-disunited-a-citys-battle-for-clean-air-12521291
1408;‘Partygate’: Foreign Secretary Liz Truss backs Boris Johnson and says ‘there’s no leadership election’;Friday 21 January 2022 07:13, UK;[];['liz truss'];['boris', 'liz', 'theres', 'partygate', 'secretary', 'foreign', 'truss', 'trip', 'support', 'underpressure', 'election', 'leadership', 'johnson'];https://web.archive.org/web/20220121070329/http://news.sky.com/video/partygate-foreign-secretary-liz-truss-backs-boris-johnson-and-says-theres-no-leadership-election-12521399
1409;UK aid heads to Tonga as Pacific nation continues the clean-up after eruption and tsunami;Friday 21 January 2022 06:29, UK;['amar mehta', '@amarjournalist_'];['volcano', 'tonga', 'tsunami'];['eruption', 'uk', 'royal', 'pacific', 'carrying', 'volcanic', 'continues', 'communications', 'cleanup', 'water', 'tonga', 'aid', 'hunga', 'tsunami', 'heads', 'nation'];https://web.archive.org/web/20220121070329/http://news.sky.com/story/uk-aid-heads-to-tonga-as-pacific-nation-continues-the-clean-up-after-eruption-and-tsunami-12521339
1410;Dog in danger of being washed out to sea rescued with sausage attached to a drone;Friday 21 January 2022 06:53, UK;[];[];['sausage', 'russell', 'dog', 'string', 'drone', 'sea', 'attached', 'rescue', 'terrier', 'danger', 'washed', 'rescued'];https://web.archive.org/web/20220121074930/https://news.sky.com/video/dog-in-danger-of-being-washed-out-to-sea-rescued-with-sausage-attached-to-a-drone-12521406
1411;Worst Christmas on record for retailers as sales slump by 3.7%;Friday 21 January 2022 07:46, UK;[];[];['retail', 'variant', 'slump', '37', 'worst', 'christmas', 'sales', 'strong', 'record', 'store', 'retailers', 'decline', 'suffered', 'volumes'];https://web.archive.org/web/20220121080711/https://news.sky.com/story/retail-sales-slide-over-christmas-as-omicron-variant-hits-high-street-12521422
1412;Meat Loaf, US singer whose hits included Bat Out of Hell, has died aged 74;Friday 21 January 2022 10:16, UK;['chris robertson', '@_chrisrobertson'];['meat loaf'];['bat', 'died', 'loaf', '74', 'meatloaf', 'hits', 'aged', 'meat', 'stage', 'love', 'performing', 'rip', 'statement', 'included', 'hell', 'singer', 'pic'];https://web.archive.org/web/20220121103744/https://news.sky.com/story/meat-loaf-us-singer-whose-hits-included-bat-out-of-hell-has-died-aged-74-12521451
1413;Roeburndale bridge collapse: Three men arrested over death of 73-year-old man in Lancashire;Friday 21 January 2022 10:26, UK;[];[];['roeburndale', 'establish', 'shooting', 'working', 'remain', 'man', 'bridge', 'lancashire', '73yearold', 'death', 'including', 'men', 'collapse', 'arrested'];https://web.archive.org/web/20220121103744/https://news.sky.com/story/roeburndale-bridge-collapse-three-men-arrested-over-death-of-73-year-old-man-in-lancashire-12521548
1414;COVID-19 rules eased in Wales and Northern Ireland for outdoor events and hospitality;Friday 21 January 2022 09:34, UK;[];['covid', 'covid-19', 'coronavirus', 'northern ireland', 'wales'];['covid19', 'covid', 'required', 'hospitality', 'working', 'ireland', 'face', 'rules', 'eased', 'longer', 'pubs', 'northern', 'events', 'nightclubs', 'wales', 'outdoor'];https://web.archive.org/web/20220121103744/https://news.sky.com/story/covid-19-rules-eased-in-wales-and-northern-ireland-for-outdoor-events-and-hospitality-12521441
1415;Listen to Meat Loaf’s biggest hit Bat Out Of Hell;Friday 21 January 2022 09:07, UK;[];[];['biggest', 'uk', 'song', 'singers', 'listen', 'loafs', 'released', 'meat', 'pan', 'hit', 'peter', 'written', 'hell', 'bat'];https://web.archive.org/web/20220121103744/https://news.sky.com/video/listen-to-meat-loafs-biggest-hit-bat-out-of-hell-12521475
